pmid,title,authors,keywords
40716624,Reemergence of Oropouche in the Brazilian Amazon: A phylodynamic and phylogenetic analysis.,"Karolaine Santos Teixeira, Hillquias Monteiro Moreira, Tárcio Peixoto Roca, Edilene Pereira Pimentel, Jackson Alves da Silva Queiroz, Jessiane Rodrigues Ribeiro, Ana Maisa Passos-Silva, Adrhyan Araújo, Kátia Ingred da Silva Maia, Felipe Gomes Naveca, Ighor Arantes, Gonzalo Bello, Jansen Fernandes de Medeiros, Marco Aurelio Krieger, Juan Miguel Villalobos Salcedo, Rita de Cássia Pontello Rampazzo, Deusilene Vieira",
40720538,"High seroprevalence of antibodies to Dengue, Chikungunya, and Zika viruses in Dire Dawa, Ethiopia: A cross-sectional survey in 2024.","Daniel M Parker, Werissaw Haileselassie, Temesgen Sisay Hailemariam, Arsema Workenh, Salle Workineh, Xiaoming Wang, Ming-Chieh Lee, Guiyun Yan","Humans, Ethiopia, Seroepidemiologic Studies, Chikungunya Fever, Cross-Sectional Studies, Adult, Female, Zika Virus Infection, Antibodies, Viral, Male, Adolescent, Chikungunya virus, Young Adult, Zika Virus, Dengue, Middle Aged, Child, Dengue Virus, Child, Preschool, Immunoglobulin G, Infant, Immunoglobulin M, Aged"
40720537,Assessing the spatio-temporal risk of Aedes-borne arboviral diseases in non-endemic regions: The case of Northern Spain.,"Bruno V Guerrero, Vanessa Steindorf, Rubén Blasco-Aguado, Luís Mateus, Aitor Cevidanes, Jesús F Barandika, Ana Ramírez de La Peciña Pérez, Joseba Bidaurrazaga Van-Dierdonck, Jesús Angel Ocio Armentia, Nico Stollenwerk, Maíra Aguiar","Animals, Aedes, Spain, Humans, Mosquito Vectors, Arbovirus Infections, Spatio-Temporal Analysis, Disease Outbreaks, Dengue, Chikungunya Fever, Risk Assessment, Zika Virus Infection, Arboviruses"
40720529,"Knowledge, attitude, and practice (KAP), and acceptance and willingness to pay (WTP) for mosquito-borne diseases control through sterile mosquito release in Bangkok, Thailand.","Pattamaporn Kittayapong, Suwannapa Ninphanomchai, Namon Jalichandra, Luechai Sringernyuang, Penchan Sherer, Natthani Meemon","Thailand, Humans, Health Knowledge, Attitudes, Practice, Adult, Female, Animals, Male, Mosquito Control, Middle Aged, Surveys and Questionnaires, Aedes, Mosquito Vectors, Chikungunya Fever, Young Adult, Dengue, Zika Virus Infection, Adolescent, Vector Borne Diseases, Aged, Mosquito-Borne Diseases"
40713474,An untargeted metabolomics analysis in feces and brain of Orthoflaviviruses-infected mice.,"Zhiwei Su, Ningze Sun, Chenghong Yin, Xiaoyan Zheng","Animals, Mice, Feces, Metabolomics, Brain, Metabolome, Zika Virus Infection, Chromatography, Liquid, Dengue Virus, Zika Virus, Mass Spectrometry, Dengue, Encephalitis Virus, Japanese, Encephalitis, Japanese, Female, Lipid Metabolism"
40712830,Unraveling Zika virus-induced cell death pathways in eradicating embryonal central nervous system tumors.,"Rafaela Rosa-Ribeiro, Mateus Lucas Falco, Janaina Sena de Souza, Oswaldo Keith Okamoto, Ricardo Weinlich","Humans, Zika Virus, Pyroptosis, Necroptosis, Cell Line, Tumor, Zika Virus Infection, Apoptosis, Central Nervous System Neoplasms, Cell Death"
40712225,De novo design and synthesis of Pseudo-natural products via multicomponent reactions: Discovery of antiviral compounds targeting host lipid droplets.,"Agustín Galilea, Malena J Solís Valderrama, Carlos A Bueno, Marcelo Otero, Cybele C García, Javier A Ramírez, Andrea A Barquero, Sofía L Acebedo","Animals, Humans, Antiviral Agents, Biological Products, Chlorocebus aethiops, Dose-Response Relationship, Drug, Drug Design, Drug Discovery, Lipid Droplets, Microbial Sensitivity Tests, Molecular Structure, Structure-Activity Relationship, Zika Virus, SARS-CoV-2"
40711044,Immunotoxicity Studies on the Insecticide 2-((1-(4-Phenoxyphenoxy)propan-2-yl)oxy)pyridine (MPEP) in Hsd:Harlan Sprague Dawley SD,"Victor J Johnson, Stefanie C M Burleson, Michael I Luster, Gary R Burleson, Barry McIntyre, Veronica G Robinson, Reshan A Fernando, James Blake, Donna Browning, Stephen Cooper, Shawn Harris, Dori R Germolec",
40710103,Sensitivity and Cross-Reactivity Analysis of Serotype-Specific Anti-NS1 Serological Assays for Dengue Virus Using Optical Modulation Biosensing.,"Sophie Terenteva, Linoy Golani-Zaidie, Shira Avivi, Yaniv Lustig, Victoria Indenbaum, Ravit Koren, Tran Mai Hoa, Tong Thi Kim Tuyen, Ma Thi Huyen, Nguyen Minh Hoan, Le Thi Hoi, Nguyen Vu Trung, Eli Schwartz, Amos Danielli","Dengue Virus, Biosensing Techniques, Cross Reactions, Serogroup, Humans, Viral Nonstructural Proteins, Dengue, Sensitivity and Specificity, Antibodies, Viral"
40708748,Seroprevalence of Zika virus and dengue virus infections in migrants in Italy.,"Federica Frasca, Francesco Eugenio Romani, Elio Gentilini Cacciola, Francesca Colavita, Enrico Palermo, Luca Maddaloni, Luigi Rosa, Alessandra D'Auria, Valentina Baccolini, Giuseppe Migliara, Giulia Matusali, Giancarlo Ceccarelli, Guido Antonelli, Fabrizio Maggi, Gabriella d'Ettorre, Carolina Scagnolari","Humans, Zika Virus Infection, Antibodies, Viral, Seroepidemiologic Studies, Dengue, Male, Immunoglobulin M, Adult, Female, Dengue Virus, Zika Virus, Immunoglobulin G, Transients and Migrants, Italy, Middle Aged, Enzyme-Linked Immunosorbent Assay, Young Adult, RNA, Viral, Adolescent, Neutralization Tests, Antibodies, Neutralizing, Fluorescent Antibody Technique, Indirect, Aged"
40705419,"Identification of Co-Circulating Dengue and South America-Origin Zika Viruses, Pakistan, 2021-2022.","Najeeha T Iqbal, Kaitlin Sawatzki, Kumail Ahmed, Jennifer Tisoncik-Go, Elise Smith, Kathleen Voss, John Cornelius, Lu Wang, Alicen B Spaulding, Leonid Serebryannyy, Daniel C Douek, Muhammad Asif Syed, Syed Faisal Mahmood, Erum Khan, Wesley C Van Voorhis, Michael Gale","Humans, Pakistan, Zika Virus Infection, Dengue, Zika Virus, Dengue Virus, Phylogeny, Male, Female, Disease Outbreaks, Adult, South America, Middle Aged"
40703344,Aryl benzoyl hydrazide derivatives as potent inhibitors of the NS2B-NS3 protease and RNA-dependent RNA polymerase of the zika virus.,"R P Yadav, N R Jena",
40702504,Metabolic characteristics in orthoflaviviral infections: unveiling pathogenic mechanisms and therapeutic targets.,"Zhiwei Su, Ningze Sun, Xiaoyan Zheng","Humans, Animals, Metabolomics, Dengue Virus, Virus Replication, Mosquito Vectors, Zika Virus, Flaviviridae Infections, Encephalitis Virus, Japanese, Flaviviridae, Metabolic Networks and Pathways, Host-Pathogen Interactions"
40701687,Pediatric Zika virus: The virus and its neurologic impact.,"Diego A Cruz-Vidal, Ana M Cabal-Herrera, Christian A Rojas","Humans, Zika Virus Infection, Microcephaly, Zika Virus, Infant, Newborn, Child"
40701275,Single-dose injection of human neutralizing antibody against ZIKV preserves male fertility and protects against lethal infection.,"Hao Zhang, Ziyang Sheng, Feiyang Xue, Han Wang, Na Gao, Shiqi He, Yuetong Li, Dongying Fan, Peigang Wang, Lei Yu, Jing An","Male, Animals, Zika Virus Infection, Zika Virus, Mice, Humans, Antibodies, Neutralizing, Testis, Disease Models, Animal, Epididymis, Fertility, Antibodies, Viral, Viral Load, Receptors, Interferon, Receptor, Interferon alpha-beta, Viremia, Antibodies, Monoclonal"
40700517,Protective envelope dimer epitope-like antibodies are elicited against dengue virus in children after infection and vaccination.,"Patrick I Mpingabo, Michelle Ylade, Rosemary A Aogo, Maria Vinna Crisostomo, Devina J Thiono, Jedas Veronica Daag, Kristal-An Agrupis, Ana Coello Escoto, Guillermo L Raimundi-Rodriguez, Camila D Odio, Maria Abad Fernandez, Laura White, Aravinda M de Silva, Jacqueline Deen, Leah C Katzelnick","Humans, Dengue Virus, Epitopes, Dengue, Antibodies, Viral, Child, Antibodies, Neutralizing, Vaccination, Dengue Vaccines, Viral Envelope Proteins, Child, Preschool, Female, Male, Philippines"
40700109,Epidemiological Surveillance of Genetically Determined Microcephaly in Latin America: A Narrative Review.,"Melissa Daniella Gonzalez-Fernandez, Karina Jiménez-Gil, Linda Garcés-Ramírez, Alejandro Martínez-Juárez, Elsa Romelia Moreno-Verduzco, Juan Mario Solís-Paredes, Javier Pérez-Durán, Johnatan Torres-Torres, Irma Eloisa Monroy-Muñoz",
40695837,Zika virus disrupts steroidogenesis and impairs spermatogenesis by stalling the translation of CYP17A1 mRNA.,"Wei Yang, Hanyu Li, Shanshan Wang, Rui Huang, Yifei Zhang, Moujian Guo, Li Huang, Shihua Li, Ruirui Yang, Dingran Zhao, Yuxin Xiong, Yifei Liu, Mengjing Huang, Lixia Hui, Wei Xiao, Ying Wu","Male, Spermatogenesis, Animals, RNA, Messenger, Mice, Steroid 17-alpha-Hydroxylase, Zika Virus, Humans, Testosterone, Leydig Cells, Zika Virus Infection, Viral Nonstructural Proteins, Protein Biosynthesis, Testis, Mice, Inbred C57BL"
40691603,A lethal DENV-2 wild-type mouse model for mutagenesis investigations.,"Zhiran Qin, Xiaoting Xie, Hua Ye, Hao Wu, Zhuoyun Li, Jingshu Li, Xiaoen He, Zuxin Liang, Xuling Liu, Li Zhu, Qinghua Wu, Weiwei Xiao, Kefeng Wu, Chengsong Wan, Bao Zhang, Zhaohui Sun, Jianhai Yu, Chenguang Shen, Linzhong Yu, Wei Zhao","Humans, Animals, Mice, Mice, Inbred C57BL, Mutagenesis, Dengue Virus, Disease Models, Animal, Dengue, Viral Nonstructural Proteins, Mutation, Zika Virus, Zika Virus Infection, Viremia, Genes, Lethal, Cells, Cultured"
40688087,Zika virus induces monocyte recruitment in the immunocompetent adult brain driving chronic inflammation.,"Josefina Garcia Diaz, Soo-Jeung Park, Lou Legouez, Tina Comlekoglu, Ashley Beck, Chia-Yi Kuan, Young S Hahn","Animals, Zika Virus Infection, Zika Virus, Monocytes, Mice, Microglia, Brain, Disease Models, Animal, Neuroinflammatory Diseases, Inflammation, Mice, Inbred C57BL, Apoptosis, Hippocampus, Female"
40686432,Mosquito-Borne Infections in International Travelers.,"Robert J Rolfe, Sofia Zavala, Elizabeth R Blackwood, Regina C LaRocque, Edward T Ryan",
40685482,Oncolytic virotherapy and tumor microenvironment modulation.,"Sebastián Rivera-Orellana, Jhommara Bautista, David Palacios-Zavala, Sofía Ojeda-Mosquera, Adriana Altamirano-Colina, Malena Alcocer-Veintimilla, Giuliana Parrales-Rosales, Juan S Izquierdo-Condoy, Jorge Vásconez-González, Esteban Ortiz-Prado, Claire Muslin, Andrés López-Cortés","Oncolytic Virotherapy, Humans, Tumor Microenvironment, Oncolytic Viruses, Neoplasms, Animals"
40683139,A template tool for the evaluation of vaccines for emerging pathogens to be used for pregnant and breast-feeding women.,"Flor M Munoz, Beate Kampmann, Andy Stergachis, Manu Chaudhary, Clare L Cutland, Asma Khalil, Angela Gentile, Christine E Jones, Helen Marshall, Esperanca Sevene, Delese Mimi Darko, Geeta Swamy, Terri B Hyde, Gerald Voss, Ajoke Sobanjo-Ter Muelen","Humans, Female, Pregnancy, COVID-19 Vaccines, Breast Feeding, COVID-19, SARS-CoV-2, Communicable Diseases, Emerging, Pregnancy Complications, Infectious, Vaccination, Vaccines"
40672661,Aglycone Polyether Ionophores Affecting Actin Filaments as Broad-Spectrum Antiviral Agents.,"Minjian Huang, Jiaqi Li, Jing Li, Ben Hu, Ran Liu, Lianghao Huang, Caiqian Wang, Rong Hua, Chuanjian Wu, Zhuli Li, Zherui Zhang, Yanan Zhang, Yingjun Wu, Qiuyan Zhang, Yong Wang, Jing Liu, Zixin Deng, Wei Wang, Wei Hou, Ling Zhao, Yucheng Xia, Xiaolian Zhang, Longfei Wang, Bo Zhang, Tiangang Liu",
40671792,Live Imaging and Interactome Analysis of Zika and Chikungunya Viral RNAs Via Dual-Action Aptamer Tag.,"Joyce Jose, Anastazia Jablunovsky, Anoop Narayanan",
40670321,"An Overview of Ophthalmic Complications Associated With Emerging/Re-Emerging Viruses: Focus on ZIKV, DENV, SARS-CoV-2, and MPXV.","Qian Li, Wenbo Jiao, Xiaolin Li, Lingling Liang","Humans, COVID-19, SARS-CoV-2, Zika Virus Infection, Zika Virus, Dengue Virus, Communicable Diseases, Emerging, Dengue, Eye Diseases, Eye Infections, Viral, Eye"
40670304,Arboviruses and Osteogenesis-Associated Signalling Pathways: A Potential Therapeutic Target for Musculoskeletal Complications.,"Jian Li, Jiandong Guo, Jinxi Zhang, Yongfeng Cui, Shuying Shen, Hongchang Zhao","Humans, Osteogenesis, Signal Transduction, Musculoskeletal Diseases, Animals, Arbovirus Infections, Arboviruses"
40668874,"Chikungunya in a pediatric cohort: Asymptomatic infection, seroconversion, and chronicity rates.","Blenda de Jesus Pereira, Michelle Queiroz Aguiar Brasil, Jessica de Jesus Silva, Juqueline Rocha Cristal, Isabele de Pádua Carvalho, Maria Carolina Prado Miranda, Daniela Paixão, Ricardo Khouri, Thiago Cerqueira-Silva, Fernanda Castro Boulos, Manoel Barral-Netto, Esper Georges Kalas, Aldina Barral, Antônio Bandeira, Viviane Sampaio Boaventura","Humans, Chikungunya Fever, Child, Male, Adolescent, Seroconversion, Female, Child, Preschool, Chikungunya virus, Antibodies, Viral, Asymptomatic Infections, Cohort Studies, Brazil, Infant, Chronic Disease, Incidence"
40667284,Effect of prolonged dehydration stress on the vector competence of ,"Abdul Wahaab, Jaime Manzano Alvarez, Hieu Tran Nguyen Minh, Joshua B Benoit, Jason L Rasgon",
40667149,Larval environment reshapes mosquito disease risk via phenotypic and molecular plasticity.,"Karthikeyan Chandrasegaran, Melody Walker, Jeffrey M Marano, Spruha Rami, Adaline Bisese, James Weger-Lucarelli, Chloé Lahondère, Michael A Robert, Lauren M Childs, Clément Vinauger",
40667021,Discovery of orally bioavailable Zika and West Nile Virus antiviral compounds targeting the NS2B-NS3 protease.,"Nathaniel T Kenton, Haim Barr, Artem Cherepakha, Lotte Coelmont, Caroline Collard, David Cousins, Geraint H M Davies, Oleksii Degtyarenko, Andrew Dirksen, Daniel Elbrecht, Daren Fearon, James Gayvert, Edward Griffen, Dirk Jochmans, Suzanne Kaptein, Pavlo Kliatskiy, Artem Kochetkov, Mykyta Kordubailo, Noa Lahav, Nir London, Elke Maas, Peter Marples, Nataliya Nady, Johan Neyts, Luong Nguyen, Xiaomin Ni, Yuliia Ogorodnik, Matthew C Robinson, Carolina Turk Simpson, Ihor Tarabara, Anton Tkachenko, Annette von Delft, Frank von Delft, Oleksandr Yakymenko, Alpha A Lee",
40665369,CD8 T cell dynamics and immune cell trafficking in ZIKV infection: implications for neuroinflammation and therapy.,Sungjun Park,"Humans, Zika Virus Infection, Zika Virus, Animals, CD8-Positive T-Lymphocytes, Neuroinflammatory Diseases, Antiviral Agents, Blood-Brain Barrier, Immunotherapy, Central Nervous System"
40664051,Monitoring of Zika-VLP production by 2D fluorescence spectroscopy and multi-way partial least squares.,"Júlia Dezanetti da Silva, Vinícius Aragão Tejo Dias, Júlia Públio Rabello, Fernanda Angela Correia Barrance, Milena Miyu Teruya, Marilda Keico Taciro, Ana Paula Jacobus, Jaci Leme, Thaissa Consoni Bernardino, Soraia Attie Calil Jorge, Eutimio Gustavo Fernández Núñez","Least-Squares Analysis, Spectrometry, Fluorescence, Zika Virus, Animals, Bioreactors"
40661604,Prenatal Zika Virus Exposure Disrupts Social-Emotional Development and Cortical Visual Function in Infant Macaques.,"Karla K Ausderau, Ben Boerigter, Elaina R Razo, Jake Gutkes, Nicholas P Krabbe, Ann M Mitzey, Shannon Walsh, Viktorie Menna, John R Drew, Sabrina Kabakov, Finn Eckes, Rachel V Spanton, Anika Shah, Angelica Sun, Alex Katz, Charlene Kim, Amy Hartman, Andrea M Weiler, Carol Rasmussen, Micheal Nork, Puja Basu, Heather A Simmons, James Ver Hoeve, Saverio Capuano, Thomas C Friedrich, Emma L Mohr",
40658726,African strains of Zika virus resist ISG-mediated restriction.,"Inès Bribes, Jim Zoladek, Marion Cannac, Sara Salinas, Sam J Wilson, Sébastien Nisole","Zika Virus, Humans, Zika Virus Infection, Virus Replication, Animals, Interferons, Africa, Chlorocebus aethiops"
40657625,A comprehensive review on the epidemiology of arboviruses in the Eastern Mediterranean Region (EMRO): insights from the WHO's Regional Office.,"Iman Owliaee, Mehran Khaledian, Ali Shojaeian, Farid Azizi Jalilian",
40655417,Quantification of Neural Progenitor Cells From Zika Virus-Infected Zebrafish Embryos.,"Yago C P Gomes, Aïssatou Aïcha Sow, Shunmoogum A Patten, Laurent Chatel-Chaix",
40654990,A case-control neuroimaging investigation of chronic Zika virus-infected adults.,"Suhnyoung Jun, Richard Bido-Medina, Jairo Oviedo, Isidro Miches, Daniel Llano, Luis Tusen, Peter Stoeter, Minelly Rodriguez, Sepideh Sadaghiani",
40642185,"Awareness, Preparedness, and Practices of Hospital Staff During COVID-19 Pandemic in Saudi Arabia: Lessons Learned.","Abdulrahman Alanazi, Mukhtar Ansari, Gehad M Subaiea",
40640219,Induction of systemic and mucosal immune response against Zika virus by vaccination with non-infectious chimeric VLPs.,"Luciana Agostina Fassola, Lucía Lara Rupil, Florencia Martínez, Guillermo Albrieu-Llinás, Marianela Del Carmen Serradell","Animals, Zika Virus, Immunity, Mucosal, Zika Virus Infection, Mice, Vaccines, Virus-Like Particle, Mice, Inbred BALB C, Antibodies, Viral, Antibodies, Neutralizing, Vaccination, Viral Vaccines, Female, Viral Envelope Proteins"
40638938,Zika virus and the fetal-maternal interface: deciphering the mechanisms of placental infection and implications for pregnancy outcomes.,"Sam Chak Sum Wong, Joshua Fung, Pak-Ting Hau, Yanjie Guo, Philip C N Chiu, Hong Wa Yung, Gilman Kit Hang Siu, Franklin Wang-Ngai Chow, Cheuk-Lun Lee","Pregnancy, Female, Humans, Zika Virus Infection, Zika Virus, Placenta, Animals, Pregnancy Complications, Infectious, Pregnancy Outcome, Virus Replication, Trophoblasts"
40638429,[Validation of the logical model of comprehensive care for children with congenital Zika syndrome].,"Danielle Amaral de Freitas, Reinaldo Souza-Santos, Sónia Dias, Rosa Maria Soares Madeira Domingues, Mayumi Duarte Wakimoto","Humans, Zika Virus Infection, Brazil, Comprehensive Health Care, Child, Delphi Technique, Female, Pregnancy, Pregnancy Complications, Infectious, Infant, Newborn"
40637164,"Digital health, technology-driven or technology-assisted interventions for the management of obesity in children and adolescents.","Cristina Palacios, Jacqueline Hernandez, Ajmal Ajmal, Andres J Rodriguez, Alhassan Yosri Ibrahim Hassan, Maria-Inti Metzendorf, Jessica C Ramella-Roman","Adolescent, Child, Child, Preschool, Humans, Young Adult, Bias, Digital Health, Digital Technology, Mobile Applications, Pediatric Obesity, Quality of Life, Randomized Controlled Trials as Topic, Telemedicine, Text Messaging, Wearable Electronic Devices, Meta-Analysis as Topic"
